NIE,est_nomb_sexo,opcion_nombre,gra_nombre,sede_codigo,sede_nombre,sede_nomb_depto,sede_nomb_mun,sede_sector,sede_zona,realista,cientifico,artistico,social,emprendedor,oficina,LUGAR1,LUGAR2,LUGAR3,LUGAR4,LUGAR5,LUGAR6,codigo_ocupacional,Grupo_Ocupacional_1,Grupo_Ocupacional_2,Grupo_Ocupacional_3,Grupo_Ocupacional_4,secc_codigo
19754195,Mujer,---,SEGUNDO AÑO,86227,COMPLEJO EDUCATIVO LAS VUELTAS,CHALATENANGO,LAS VUELTAS,CED_OFI,Urbana,10,8,12,12,9,9,Artístico,Social,Realista,Emprendedor,Oficina,Científico,Artístico-Social,Artísticos,Educación y Cultura,Humanidades y Ciencias Sociales,Servicios Sociales,A
19755869,Hombre,---,SEGUNDO AÑO,86227,COMPLEJO EDUCATIVO LAS VUELTAS,CHALATENANGO,LAS VUELTAS,CED_OFI,Urbana,12,20,14,22,12,16,Social,Científico,Oficina,Artístico,Realista,Emprendedor,Social-Científico,Servicios Sociales,Ciencia de Salud,Ciencia de Naturaleza y Matemáticas,Educación y Cultura,A
19879436,Mujer,---,SEGUNDO AÑO,10928,"COMPLEJO EDUCATIVO  ""OJOS DE AGUA""",CHALATENANGO,OJOS DE AGUA,CED_OFI,Urbana,14,13,23,18,22,16,Artístico,Emprendedor,Social,Oficina,Realista,Científico,Artístico-Emprendedor,Artísticos,Comercial,Servicios Sociales,Humanidades y Ciencias Sociales,A
20060095,Mujer,---,SEGUNDO AÑO,10928,"COMPLEJO EDUCATIVO  ""OJOS DE AGUA""",CHALATENANGO,OJOS DE AGUA,CED_OFI,Urbana,7,10,12,11,15,11,Emprendedor,Artístico,Social,Oficina,Científico,Realista,Emprendedor-Artístico,Comercial,Artísticos,Educación y Cultura,Servicios Sociales,A
19779327,Hombre,---,SEGUNDO AÑO,10928,"COMPLEJO EDUCATIVO  ""OJOS DE AGUA""",CHALATENANGO,OJOS DE AGUA,CED_OFI,Urbana,11,14,4,7,10,10,Científico,Realista,Emprendedor,Oficina,Social,Artístico,Científico-Realista,Técnicos Tecnológicos,Ciencia de Naturaleza y Matemáticas,Oficio ,"Agropecuarios, pesca y mineria",A
7092332,Mujer,---,SEGUNDO AÑO,14794,INSTITUTO NACIONAL DE POTONICO,CHALATENANGO,POTONICO,CED_OFI,Urbana,3,7,10,7,7,8,Artístico,Oficina,Científico,Social,Emprendedor,Realista,Artístico-Oficina,Artísticos,"Soporte administrativo, trabajo de oficina",Educación y Cultura,---,A
4770470,Mujer,---,SEGUNDO AÑO,14794,INSTITUTO NACIONAL DE POTONICO,CHALATENANGO,POTONICO,CED_OFI,Urbana,9,11,12,16,11,12,Social,Artístico,Oficina,Científico,Emprendedor,Realista,Social-Artístico,Servicios Sociales,Educación y Cultura,Artísticos,Humanidades y Ciencias Sociales,A
7092187,Hombre,---,SEGUNDO AÑO,14794,INSTITUTO NACIONAL DE POTONICO,CHALATENANGO,POTONICO,CED_OFI,Urbana,25,12,17,20,15,15,Realista,Social,Artístico,Emprendedor,Oficina,Científico,Realista-Social,Oficio ,Servicios Sociales,Cuerpos de Seguridad y servicios de protección,---,A
6931937,Hombre,---,SEGUNDO AÑO,14794,INSTITUTO NACIONAL DE POTONICO,CHALATENANGO,POTONICO,CED_OFI,Urbana,13,13,15,6,25,18,Emprendedor,Oficina,Artístico,Realista,Científico,Social,Emprendedor-Oficina,Comercial,"Soporte administrativo, trabajo de oficina",Servicios Sociales,Educación y Cultura,A
7092188,Mujer,---,SEGUNDO AÑO,14794,INSTITUTO NACIONAL DE POTONICO,CHALATENANGO,POTONICO,CED_OFI,Urbana,21,20,20,20,25,20,Emprendedor,Realista,Científico,Artístico,Social,Oficina,Emprendedor-Realista,Comercial,Transporte,"Agropecuarios, pesca y mineria",Oficio ,A
7092176,Mujer,---,SEGUNDO AÑO,14794,INSTITUTO NACIONAL DE POTONICO,CHALATENANGO,POTONICO,CED_OFI,Urbana,14,12,15,19,10,8,Social,Artístico,Realista,Científico,Emprendedor,Oficina,Social-Artístico,Servicios Sociales,Educación y Cultura,Artísticos,Humanidades y Ciencias Sociales,A
7092182,Hombre,---,SEGUNDO AÑO,14794,INSTITUTO NACIONAL DE POTONICO,CHALATENANGO,POTONICO,CED_OFI,Urbana,15,20,21,28,26,22,Social,Emprendedor,Oficina,Artístico,Científico,Realista,Social-Emprendedor,Servicios Sociales,Comercial,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,A
7092174,Hombre,---,SEGUNDO AÑO,14794,INSTITUTO NACIONAL DE POTONICO,CHALATENANGO,POTONICO,CED_OFI,Urbana,19,19,21,20,32,16,Emprendedor,Artístico,Social,Realista,Científico,Oficina,Emprendedor-Artístico,Comercial,Artísticos,Educación y Cultura,Servicios Sociales,A
7092186,Hombre,---,SEGUNDO AÑO,14794,INSTITUTO NACIONAL DE POTONICO,CHALATENANGO,POTONICO,CED_OFI,Urbana,19,11,13,9,18,15,Realista,Emprendedor,Oficina,Artístico,Científico,Social,Realista-Emprendedor,Oficio ,"Agropecuarios, pesca y mineria",Comercial,Transporte,A
7092175,Mujer,---,SEGUNDO AÑO,14794,INSTITUTO NACIONAL DE POTONICO,CHALATENANGO,POTONICO,CED_OFI,Urbana,13,15,19,22,13,12,Social,Artístico,Científico,Realista,Emprendedor,Oficina,Social-Artístico,Servicios Sociales,Educación y Cultura,Artísticos,Humanidades y Ciencias Sociales,A
3068356,Hombre,---,SEGUNDO AÑO,14794,INSTITUTO NACIONAL DE POTONICO,CHALATENANGO,POTONICO,CED_OFI,Urbana,26,29,28,26,29,26,Científico,Emprendedor,Artístico,Realista,Social,Oficina,Científico-Emprendedor,Técnicos Tecnológicos,Comercial,Humanidades y Ciencias Sociales,---,A
7092321,Hombre,---,SEGUNDO AÑO,14794,INSTITUTO NACIONAL DE POTONICO,CHALATENANGO,POTONICO,CED_OFI,Urbana,26,13,21,29,23,19,Social,Realista,Emprendedor,Artístico,Oficina,Científico,Social-Realista,Servicios Sociales,Oficio ,Educación y Cultura,---,A
7092184,Hombre,---,SEGUNDO AÑO,14794,INSTITUTO NACIONAL DE POTONICO,CHALATENANGO,POTONICO,CED_OFI,Urbana,22,18,10,13,21,13,Realista,Emprendedor,Científico,Social,Oficina,Artístico,Realista-Emprendedor,Oficio ,"Agropecuarios, pesca y mineria",Comercial,Transporte,A
7092179,Hombre,---,SEGUNDO AÑO,14794,INSTITUTO NACIONAL DE POTONICO,CHALATENANGO,POTONICO,CED_OFI,Urbana,9,3,4,1,4,7,Realista,Oficina,Artístico,Emprendedor,Científico,Social,Realista-Oficina,Oficio ,"Soporte administrativo, trabajo de oficina",Transporte,Educación Fisica y Deporte,A
19896449,Mujer,---,SEGUNDO AÑO,14794,INSTITUTO NACIONAL DE POTONICO,CHALATENANGO,POTONICO,CED_OFI,Urbana,10,7,9,14,17,12,Emprendedor,Social,Oficina,Realista,Artístico,Científico,Emprendedor-Social,Comercial,Humanidades y Ciencias Sociales,Servicios Sociales,Educación y Cultura,A
3068359,Hombre,---,SEGUNDO AÑO,14794,INSTITUTO NACIONAL DE POTONICO,CHALATENANGO,POTONICO,CED_OFI,Urbana,15,5,5,5,1,4,Realista,Científico,Artístico,Social,Oficina,Emprendedor,Realista-Científico,Oficio ,"Agropecuarios, pesca y mineria",Técnicos Tecnológicos,Ciencia de Naturaleza y Matemáticas,A
19909663,Hombre,---,SEGUNDO AÑO,66118,COMPLEJO EDUCATIVO  CANTÓN SAN BENITO,CHALATENANGO,SAN ANTONIO DE LA CRUZ,CED_OFI,Rural,16,6,9,10,22,7,Emprendedor,Realista,Social,Artístico,Oficina,Científico,Emprendedor-Realista,Comercial,Transporte,"Agropecuarios, pesca y mineria",Oficio ,A
19805696,Hombre,---,SEGUNDO AÑO,66118,COMPLEJO EDUCATIVO  CANTÓN SAN BENITO,CHALATENANGO,SAN ANTONIO DE LA CRUZ,CED_OFI,Rural,23,21,15,22,20,16,Realista,Social,Científico,Emprendedor,Oficina,Artístico,Realista-Social,Oficio ,Servicios Sociales,Cuerpos de Seguridad y servicios de protección,---,A
19805691,Hombre,---,SEGUNDO AÑO,66118,COMPLEJO EDUCATIVO  CANTÓN SAN BENITO,CHALATENANGO,SAN ANTONIO DE LA CRUZ,CED_OFI,Rural,13,18,7,11,14,10,Científico,Emprendedor,Realista,Social,Oficina,Artístico,Científico-Emprendedor,Técnicos Tecnológicos,Comercial,Humanidades y Ciencias Sociales,---,A
19805704,Mujer,---,SEGUNDO AÑO,66118,COMPLEJO EDUCATIVO  CANTÓN SAN BENITO,CHALATENANGO,SAN ANTONIO DE LA CRUZ,CED_OFI,Rural,23,21,19,20,21,24,Oficina,Realista,Científico,Emprendedor,Social,Artístico,Oficina-Realista,"Soporte administrativo, trabajo de oficina",Oficio ,Cuerpos de Seguridad y servicios de protección,Transporte,A
19807306,Hombre,---,SEGUNDO AÑO,66118,COMPLEJO EDUCATIVO  CANTÓN SAN BENITO,CHALATENANGO,SAN ANTONIO DE LA CRUZ,CED_OFI,Rural,24,15,18,19,26,22,Emprendedor,Realista,Oficina,Social,Artístico,Científico,Emprendedor-Realista,Comercial,Transporte,"Agropecuarios, pesca y mineria",Oficio ,A
19807303,Mujer,---,SEGUNDO AÑO,66118,COMPLEJO EDUCATIVO  CANTÓN SAN BENITO,CHALATENANGO,SAN ANTONIO DE LA CRUZ,CED_OFI,Rural,17,18,18,25,19,21,Social,Oficina,Emprendedor,Científico,Artístico,Realista,Social-Oficina,Servicios Sociales,"Soporte administrativo, trabajo de oficina",Cuerpos de Seguridad y servicios de protección,Humanidades y Ciencias Sociales,A
19805702,Hombre,---,SEGUNDO AÑO,66118,COMPLEJO EDUCATIVO  CANTÓN SAN BENITO,CHALATENANGO,SAN ANTONIO DE LA CRUZ,CED_OFI,Rural,24,24,26,25,27,23,Emprendedor,Artístico,Social,Realista,Científico,Oficina,Emprendedor-Artístico,Comercial,Artísticos,Educación y Cultura,Servicios Sociales,A
19805566,Mujer,---,SEGUNDO AÑO,66118,COMPLEJO EDUCATIVO  CANTÓN SAN BENITO,CHALATENANGO,SAN ANTONIO DE LA CRUZ,CED_OFI,Rural,20,11,9,18,21,16,Emprendedor,Realista,Social,Oficina,Científico,Artístico,Emprendedor-Realista,Comercial,Transporte,"Agropecuarios, pesca y mineria",Oficio ,A
19807301,Mujer,---,SEGUNDO AÑO,66118,COMPLEJO EDUCATIVO  CANTÓN SAN BENITO,CHALATENANGO,SAN ANTONIO DE LA CRUZ,CED_OFI,Rural,10,10,17,21,23,17,Emprendedor,Social,Artístico,Oficina,Realista,Científico,Emprendedor-Social,Comercial,Humanidades y Ciencias Sociales,Servicios Sociales,Educación y Cultura,A
19805508,Hombre,---,SEGUNDO AÑO,66118,COMPLEJO EDUCATIVO  CANTÓN SAN BENITO,CHALATENANGO,SAN ANTONIO DE LA CRUZ,CED_OFI,Rural,19,9,5,9,20,15,Emprendedor,Realista,Oficina,Científico,Social,Artístico,Emprendedor-Realista,Comercial,Transporte,"Agropecuarios, pesca y mineria",Oficio ,A
19807302,Mujer,---,SEGUNDO AÑO,66118,COMPLEJO EDUCATIVO  CANTÓN SAN BENITO,CHALATENANGO,SAN ANTONIO DE LA CRUZ,CED_OFI,Rural,9,13,10,16,11,16,Social,Oficina,Científico,Emprendedor,Artístico,Realista,Social-Oficina,Servicios Sociales,"Soporte administrativo, trabajo de oficina",Cuerpos de Seguridad y servicios de protección,Humanidades y Ciencias Sociales,A
19881167,Mujer,---,SEGUNDO AÑO,66118,COMPLEJO EDUCATIVO  CANTÓN SAN BENITO,CHALATENANGO,SAN ANTONIO DE LA CRUZ,CED_OFI,Rural,14,15,9,17,12,13,Social,Científico,Realista,Oficina,Emprendedor,Artístico,Social-Científico,Servicios Sociales,Ciencia de Salud,Ciencia de Naturaleza y Matemáticas,Educación y Cultura,A
19805575,Mujer,---,SEGUNDO AÑO,66118,COMPLEJO EDUCATIVO  CANTÓN SAN BENITO,CHALATENANGO,SAN ANTONIO DE LA CRUZ,CED_OFI,Rural,21,29,28,27,29,27,Científico,Emprendedor,Artístico,Social,Oficina,Realista,Científico-Emprendedor,Técnicos Tecnológicos,Comercial,Humanidades y Ciencias Sociales,---,A
19805576,Mujer,---,SEGUNDO AÑO,66118,COMPLEJO EDUCATIVO  CANTÓN SAN BENITO,CHALATENANGO,SAN ANTONIO DE LA CRUZ,CED_OFI,Rural,18,13,23,16,12,14,Artístico,Realista,Social,Oficina,Científico,Emprendedor,Artístico-Realista,Artísticos,"Agropecuarios, pesca y mineria",Oficio ,Educación Fisica y Deporte,A
19805579,Mujer,---,SEGUNDO AÑO,66118,COMPLEJO EDUCATIVO  CANTÓN SAN BENITO,CHALATENANGO,SAN ANTONIO DE LA CRUZ,CED_OFI,Rural,22,31,25,32,30,31,Social,Científico,Oficina,Emprendedor,Artístico,Realista,Social-Científico,Servicios Sociales,Ciencia de Salud,Ciencia de Naturaleza y Matemáticas,Educación y Cultura,A
19877562,Mujer,---,SEGUNDO AÑO,66118,COMPLEJO EDUCATIVO  CANTÓN SAN BENITO,CHALATENANGO,SAN ANTONIO DE LA CRUZ,CED_OFI,Rural,15,20,27,25,27,23,Artístico,Emprendedor,Social,Oficina,Científico,Realista,Artístico-Emprendedor,Artísticos,Comercial,Servicios Sociales,Humanidades y Ciencias Sociales,A
19918278,Hombre,---,SEGUNDO AÑO,14874,"INSTITUTO NACIONAL ""DE SAN ANTONIO LOS RANCHOS""",CHALATENANGO,SAN ANTONIO LOS RANCHOS,CED_OFI,Urbana,6,9,15,10,15,16,Oficina,Artístico,Emprendedor,Social,Científico,Realista,Oficina-Artístico,"Soporte administrativo, trabajo de oficina",Artísticos,Humanidades y Ciencias Sociales,---,A
19918280,Hombre,---,SEGUNDO AÑO,14874,"INSTITUTO NACIONAL ""DE SAN ANTONIO LOS RANCHOS""",CHALATENANGO,SAN ANTONIO LOS RANCHOS,CED_OFI,Urbana,21,20,17,16,24,20,Emprendedor,Realista,Científico,Oficina,Artístico,Social,Emprendedor-Realista,Comercial,Transporte,"Agropecuarios, pesca y mineria",Oficio ,A
19918284,Hombre,---,SEGUNDO AÑO,10806,"INSTITUTO NACIONAL "" DOCTOR FRANCISCO MARTÍNEZ SUAREZ """,CHALATENANGO,CHALATENANGO,CED_OFI,Urbana,16,25,17,27,27,18,Social,Emprendedor,Científico,Oficina,Artístico,Realista,Social-Emprendedor,Servicios Sociales,Comercial,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,A
20060088,Hombre,---,SEGUNDO AÑO,14874,"INSTITUTO NACIONAL ""DE SAN ANTONIO LOS RANCHOS""",CHALATENANGO,SAN ANTONIO LOS RANCHOS,CED_OFI,Urbana,21,13,21,17,20,18,Realista,Artístico,Emprendedor,Oficina,Social,Científico,Realista-Artístico,"Agropecuarios, pesca y mineria",Artísticos,Oficio ,Educación Fisica y Deporte,A
19815173,Hombre,---,SEGUNDO AÑO,14874,"INSTITUTO NACIONAL ""DE SAN ANTONIO LOS RANCHOS""",CHALATENANGO,SAN ANTONIO LOS RANCHOS,CED_OFI,Urbana,16,9,10,11,14,7,Realista,Emprendedor,Social,Artístico,Científico,Oficina,Realista-Emprendedor,Oficio ,"Agropecuarios, pesca y mineria",Comercial,Transporte,A
7363512,Hombre,---,SEGUNDO AÑO,10806,"INSTITUTO NACIONAL "" DOCTOR FRANCISCO MARTÍNEZ SUAREZ """,CHALATENANGO,CHALATENANGO,CED_OFI,Urbana,24,15,12,16,12,12,Realista,Social,Científico,Artístico,Emprendedor,Oficina,Realista-Social,Oficio ,Servicios Sociales,Cuerpos de Seguridad y servicios de protección,---,A
19918289,Hombre,---,SEGUNDO AÑO,10806,"INSTITUTO NACIONAL "" DOCTOR FRANCISCO MARTÍNEZ SUAREZ """,CHALATENANGO,CHALATENANGO,CED_OFI,Urbana,30,14,17,20,19,21,Realista,Oficina,Social,Emprendedor,Artístico,Científico,Realista-Oficina,Oficio ,"Soporte administrativo, trabajo de oficina",Transporte,Educación Fisica y Deporte,A
19918282,Hombre,---,SEGUNDO AÑO,14874,"INSTITUTO NACIONAL ""DE SAN ANTONIO LOS RANCHOS""",CHALATENANGO,SAN ANTONIO LOS RANCHOS,CED_OFI,Urbana,35,21,11,28,21,23,Realista,Social,Oficina,Científico,Emprendedor,Artístico,Realista-Social,Oficio ,Servicios Sociales,Cuerpos de Seguridad y servicios de protección,---,A
19918290,Hombre,---,SEGUNDO AÑO,14874,"INSTITUTO NACIONAL ""DE SAN ANTONIO LOS RANCHOS""",CHALATENANGO,SAN ANTONIO LOS RANCHOS,CED_OFI,Urbana,24,14,9,14,23,16,Realista,Emprendedor,Oficina,Científico,Social,Artístico,Realista-Emprendedor,Oficio ,"Agropecuarios, pesca y mineria",Comercial,Transporte,A
19918304,Hombre,---,SEGUNDO AÑO,14874,"INSTITUTO NACIONAL ""DE SAN ANTONIO LOS RANCHOS""",CHALATENANGO,SAN ANTONIO LOS RANCHOS,CED_OFI,Urbana,18,17,13,3,17,20,Oficina,Realista,Científico,Emprendedor,Artístico,Social,Oficina-Realista,"Soporte administrativo, trabajo de oficina",Oficio ,Cuerpos de Seguridad y servicios de protección,Transporte,A
19918291,Hombre,---,SEGUNDO AÑO,14874,"INSTITUTO NACIONAL ""DE SAN ANTONIO LOS RANCHOS""",CHALATENANGO,SAN ANTONIO LOS RANCHOS,CED_OFI,Urbana,24,24,11,25,23,23,Social,Realista,Científico,Emprendedor,Oficina,Artístico,Social-Realista,Servicios Sociales,Oficio ,Educación y Cultura,---,A
19750030,Hombre,ADMINISTRATIVO CONTABLE,SEGUNDO AÑO,10938,"INSTITUTO NACIONAL ""SAN FRANCISCO LEMPA""",CHALATENANGO,SAN FRANCISCO LEMPA,CED_OFI,Urbana,28,23,20,26,24,24,Realista,Social,Emprendedor,Oficina,Científico,Artístico,Realista-Social,Oficio ,Servicios Sociales,Cuerpos de Seguridad y servicios de protección,---,A
3165932,Mujer,ADMINISTRATIVO CONTABLE,SEGUNDO AÑO,10938,"INSTITUTO NACIONAL ""SAN FRANCISCO LEMPA""",CHALATENANGO,SAN FRANCISCO LEMPA,CED_OFI,Urbana,15,24,16,18,12,12,Científico,Social,Artístico,Realista,Emprendedor,Oficina,Científico-Social,Ciencia de Salud,Ciencia de Naturaleza y Matemáticas,Humanidades y Ciencias Sociales,Educación y Cultura,A
3165929,Mujer,ADMINISTRATIVO CONTABLE,SEGUNDO AÑO,10938,"INSTITUTO NACIONAL ""SAN FRANCISCO LEMPA""",CHALATENANGO,SAN FRANCISCO LEMPA,CED_OFI,Urbana,9,10,15,17,15,17,Social,Oficina,Artístico,Emprendedor,Científico,Realista,Social-Oficina,Servicios Sociales,"Soporte administrativo, trabajo de oficina",Cuerpos de Seguridad y servicios de protección,Humanidades y Ciencias Sociales,A
19962802,Hombre,ADMINISTRATIVO CONTABLE,SEGUNDO AÑO,10938,"INSTITUTO NACIONAL ""SAN FRANCISCO LEMPA""",CHALATENANGO,SAN FRANCISCO LEMPA,CED_OFI,Urbana,21,23,21,23,22,30,Oficina,Científico,Social,Emprendedor,Realista,Artístico,Oficina-Científico,"Soporte administrativo, trabajo de oficina",Ciencia de Naturaleza y Matemáticas,Técnicos Tecnológicos,Comercial,A
3165937,Mujer,ADMINISTRATIVO CONTABLE,SEGUNDO AÑO,10938,"INSTITUTO NACIONAL ""SAN FRANCISCO LEMPA""",CHALATENANGO,SAN FRANCISCO LEMPA,CED_OFI,Urbana,18,9,24,18,18,13,Artístico,Realista,Social,Emprendedor,Oficina,Científico,Artístico-Realista,Artísticos,"Agropecuarios, pesca y mineria",Oficio ,Educación Fisica y Deporte,A
3165933,Mujer,ADMINISTRATIVO CONTABLE,SEGUNDO AÑO,10938,"INSTITUTO NACIONAL ""SAN FRANCISCO LEMPA""",CHALATENANGO,SAN FRANCISCO LEMPA,CED_OFI,Urbana,17,26,27,14,13,18,Artístico,Científico,Oficina,Realista,Social,Emprendedor,Artístico-Científico,Artísticos,Técnicos Tecnológicos,Ciencia de Naturaleza y Matemáticas,Humanidades y Ciencias Sociales,A
19750029,Hombre,ADMINISTRATIVO CONTABLE,SEGUNDO AÑO,10938,"INSTITUTO NACIONAL ""SAN FRANCISCO LEMPA""",CHALATENANGO,SAN FRANCISCO LEMPA,CED_OFI,Urbana,25,14,13,15,21,11,Realista,Emprendedor,Social,Científico,Artístico,Oficina,Realista-Emprendedor,Oficio ,"Agropecuarios, pesca y mineria",Comercial,Transporte,A
6052321,Hombre,---,SEGUNDO AÑO,11838,COMPLEJO EDUCATIVO  SAN CRISTÓBAL,CUSCATLAN,SAN CRISTOBAL,CED_OFI,Urbana,19,25,19,28,32,29,Emprendedor,Oficina,Social,Científico,Realista,Artístico,Emprendedor-Oficina,Comercial,"Soporte administrativo, trabajo de oficina",Servicios Sociales,Educación y Cultura,A
3165936,Mujer,ADMINISTRATIVO CONTABLE,SEGUNDO AÑO,10938,"INSTITUTO NACIONAL ""SAN FRANCISCO LEMPA""",CHALATENANGO,SAN FRANCISCO LEMPA,CED_OFI,Urbana,7,12,12,15,10,11,Social,Científico,Artístico,Oficina,Emprendedor,Realista,Social-Científico,Servicios Sociales,Ciencia de Salud,Ciencia de Naturaleza y Matemáticas,Educación y Cultura,A
19805553,Mujer,---,SEGUNDO AÑO,66118,COMPLEJO EDUCATIVO  CANTÓN SAN BENITO,CHALATENANGO,SAN ANTONIO DE LA CRUZ,CED_OFI,Rural,8,6,4,5,12,8,Emprendedor,Realista,Oficina,Científico,Social,Artístico,Emprendedor-Realista,Comercial,Transporte,"Agropecuarios, pesca y mineria",Oficio ,A
2499539,Mujer,---,SEGUNDO AÑO,10806,"INSTITUTO NACIONAL "" DOCTOR FRANCISCO MARTÍNEZ SUAREZ """,CHALATENANGO,CHALATENANGO,CED_OFI,Urbana,9,12,15,16,14,18,Oficina,Social,Artístico,Emprendedor,Científico,Realista,Oficina-Social,"Soporte administrativo, trabajo de oficina",Servicios Sociales,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,C
19805556,Mujer,---,SEGUNDO AÑO,66118,COMPLEJO EDUCATIVO  CANTÓN SAN BENITO,CHALATENANGO,SAN ANTONIO DE LA CRUZ,CED_OFI,Rural,23,26,25,31,21,26,Social,Científico,Oficina,Artístico,Realista,Emprendedor,Social-Científico,Servicios Sociales,Ciencia de Salud,Ciencia de Naturaleza y Matemáticas,Educación y Cultura,A
19805558,Mujer,---,SEGUNDO AÑO,66118,COMPLEJO EDUCATIVO  CANTÓN SAN BENITO,CHALATENANGO,SAN ANTONIO DE LA CRUZ,CED_OFI,Rural,32,33,33,36,35,35,Social,Emprendedor,Oficina,Científico,Artístico,Realista,Social-Emprendedor,Servicios Sociales,Comercial,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,A
19730025,Hombre,---,SEGUNDO AÑO,10962,"CENTRO ESCOLAR ""PROFESOR HERMINIO MENJÍVAR TOBAR""",CHALATENANGO,SAN LUIS DEL CARMEN,CED_OFI,Urbana,21,26,17,13,27,17,Emprendedor,Científico,Realista,Artístico,Oficina,Social,Emprendedor-Científico,Comercial,Técnicos Tecnológicos,Ciencia de Naturaleza y Matemáticas,---,A
19750033,Mujer,---,SEGUNDO AÑO,10049,"INSTITUTO NACIONAL ""SAN MIGUEL DE MERCEDES""",CHALATENANGO,SAN MIGUEL DE MERCEDES,CED_OFI,Urbana,5,13,7,9,9,10,Científico,Oficina,Social,Emprendedor,Artístico,Realista,Científico-Oficina,Ciencia de Naturaleza y Matemáticas,Técnicos Tecnológicos,"Soporte administrativo, trabajo de oficina",Humanidades y Ciencias Sociales,A
4655354,Mujer,---,SEGUNDO AÑO,10962,"CENTRO ESCOLAR ""PROFESOR HERMINIO MENJÍVAR TOBAR""",CHALATENANGO,SAN LUIS DEL CARMEN,CED_OFI,Urbana,12,25,14,30,20,22,Social,Científico,Oficina,Emprendedor,Artístico,Realista,Social-Científico,Servicios Sociales,Ciencia de Salud,Ciencia de Naturaleza y Matemáticas,Educación y Cultura,A
4656160,Mujer,---,SEGUNDO AÑO,10962,"CENTRO ESCOLAR ""PROFESOR HERMINIO MENJÍVAR TOBAR""",CHALATENANGO,SAN LUIS DEL CARMEN,CED_OFI,Urbana,17,14,14,10,7,16,Realista,Oficina,Científico,Artístico,Social,Emprendedor,Realista-Oficina,Oficio ,"Soporte administrativo, trabajo de oficina",Transporte,Educación Fisica y Deporte,A
4656158,Hombre,---,SEGUNDO AÑO,10962,"CENTRO ESCOLAR ""PROFESOR HERMINIO MENJÍVAR TOBAR""",CHALATENANGO,SAN LUIS DEL CARMEN,CED_OFI,Urbana,19,6,8,11,12,9,Realista,Emprendedor,Social,Oficina,Artístico,Científico,Realista-Emprendedor,Oficio ,"Agropecuarios, pesca y mineria",Comercial,Transporte,A
4655326,Mujer,---,SEGUNDO AÑO,10962,"CENTRO ESCOLAR ""PROFESOR HERMINIO MENJÍVAR TOBAR""",CHALATENANGO,SAN LUIS DEL CARMEN,CED_OFI,Urbana,4,5,3,9,7,6,Social,Emprendedor,Oficina,Científico,Realista,Artístico,Social-Emprendedor,Servicios Sociales,Comercial,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,A
7363210,Hombre,---,SEGUNDO AÑO,10962,"CENTRO ESCOLAR ""PROFESOR HERMINIO MENJÍVAR TOBAR""",CHALATENANGO,SAN LUIS DEL CARMEN,CED_OFI,Urbana,29,9,10,19,8,17,Realista,Social,Oficina,Artístico,Científico,Emprendedor,Realista-Social,Oficio ,Servicios Sociales,Cuerpos de Seguridad y servicios de protección,---,A
19750031,Mujer,---,SEGUNDO AÑO,10049,"INSTITUTO NACIONAL ""SAN MIGUEL DE MERCEDES""",CHALATENANGO,SAN MIGUEL DE MERCEDES,CED_OFI,Urbana,5,10,9,10,13,19,Oficina,Emprendedor,Científico,Social,Artístico,Realista,Oficina-Emprendedor,"Soporte administrativo, trabajo de oficina",Comercial,Servicios Sociales,Educación y Cultura,A
4656157,Hombre,---,SEGUNDO AÑO,10962,"CENTRO ESCOLAR ""PROFESOR HERMINIO MENJÍVAR TOBAR""",CHALATENANGO,SAN LUIS DEL CARMEN,CED_OFI,Urbana,30,12,9,14,21,18,Realista,Emprendedor,Oficina,Social,Científico,Artístico,Realista-Emprendedor,Oficio ,"Agropecuarios, pesca y mineria",Comercial,Transporte,A
3268938,Hombre,---,SEGUNDO AÑO,10049,"INSTITUTO NACIONAL ""SAN MIGUEL DE MERCEDES""",CHALATENANGO,SAN MIGUEL DE MERCEDES,CED_OFI,Urbana,13,4,6,3,8,6,Realista,Emprendedor,Artístico,Oficina,Científico,Social,Realista-Emprendedor,Oficio ,"Agropecuarios, pesca y mineria",Comercial,Transporte,A
